MovieID,Title,Genres,overview,genres,release_date,poster_path,matched_title,match_score
2407,Cocoon (1985),Comedy|Sci-Fi,"A group of aliens return to earth to take back some cocoons of their people they left behind from an earlier trip. They kept the recovered cocoons in the swimming pool of a house they rented in a small Florida town. Their mission is hampered by a number of old people from an elderly home nearby, who have been secretly using the pool and discovering the unusual power of these cocoons.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",1985-06-21,/foIhEPQoqDctfwsHmmYwbNz5A2g.jpg,cocoon,100
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,"The old age pensioners that left at the end of the first film come back to earth to visit their relatives. Will they all decide to go back to the planet where no-one grows old, or will they be tempted to stay back on earth, or will they?","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",1988-09-13,/AkPcfRIZ1ZynIB2nnOOOWzHPOT9.jpg,cocoon: the return,100
2409,Rocky II (1979),Action|Drama,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.","[{'id': 18, 'name': 'Drama'}]",1979-06-15,/fqJH7mI4dFANRay8qdJoGa7fK1k.jpg,rocky ii,100
2410,Rocky III (1982),Action|Drama,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring. His lifestyle of wealth and idleness is shaken when a powerful young fighter known as Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed to help him regain his form for a rematch with Lang.","[{'id': 18, 'name': 'Drama'}]",1982-05-28,/ns55NGqTDEEjcI9z2a9htA2cFtG.jpg,rocky iii,100
2411,Rocky IV (1985),Action|Drama,"Rocky must come out of retirement to battle a gargantuan Soviet fighter named Drago, who brutally punished Rocky's friend and former rival, Apollo Creed. Seeking revenge in the name of his fallen comrade and his country, Rocky agrees to fight Drago in Moscow on Christmas, and the bout changes both fighters -- and the world.","[{'id': 18, 'name': 'Drama'}]",1985-11-21,/q2nkVddOshjhJ19oQYmViQHxyjj.jpg,rocky iv,100
2412,Rocky V (1990),Action|Drama,"A lifetime of taking shots has ended Rocky's career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.","[{'id': 18, 'name': 'Drama'}]",1990-10-18,/5P2RiuLt31mWyb6duww8qlAhs6G.jpg,rocky v,100
2413,Clue (1985),Comedy|Mystery,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.","[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",1985-12-13,/suzDcrxpuNPDnBwOOy8vBLsygwp.jpg,clue,100
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,"Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1985-12-04,/wtf58Ld4C23zQFidUfH4lN2aR1f.jpg,young sherlock holmes,100
2415,Violets Are Blue... (1986),Drama|Romance,"After fifteen years of traveling around the world Gussie (Spacek), a famous photographer, returns to the Maryland coastal resort where she grew up",[],1986-04-04,/jEBkaGu3HaEvFzpjfdE2xvRWUNT.jpg,violets are blue,100
2416,Back to School (1986),Comedy,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.","[{'id': 35, 'name': 'Comedy'}]",1986-06-13,/8k0qfMvpHPttsyt8MqZJR8IOaRN.jpg,back to school,100
2417,Heartburn (1986),Comedy|Drama,"Rachel is a food writer at a New York magazine who meets Washington columnist Mark at a wedding and ends up falling in love with him despite her reservations about marriage. They buy a house, have a daughter, and Rachel thinks they are living happily ever after until she discovers that Mark is having an affair while she is waddling around with a second pregnancy.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1986-07-25,/2lEISs6Kj1Gs4svXNWAcYcmXlNA.jpg,heartburn,100
2418,Nothing in Common (1986),Comedy,"On his way up the corporate ladder, David Basner confronts his greatest challenge: his father.","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1986-07-29,/elsvXioKqCglA3ACcP3cysDE8uF.jpg,nothing in common,100
2419,Extremities (1986),Drama|Thriller,"A woman escapes from the man who is about to rape her, but leaves her purse behind. Afraid that her attacker might come after her, she goes to the police, but with no proof of the incident, they can do nothing. In fact, the man does use the information in her bag and comes to her apartment with the intent of rape, but she sprays him in the face with insect repellent, and then holds him captive. She is then faced with deciding whether to go to the police who might not believe her and release him, or to kill him.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1986-08-22,/pMN14kaump5CrzbSl1C0a2E0M4f.jpg,extremities,100
2420,"Karate Kid, The (1984)",Drama,"Hassled by the school bullies, Daniel LaRusso has his share of adolescent woes. Luckily, his apartment building houses a resident martial arts master: Kesuke Miyagi, who agrees to train Daniel ... and ends up teaching him much more than self-defense. Armed with newfound confidence, skill and wisdom, Daniel ultimately faces off against his tormentors in this hugely popular classic underdog tale.","[{'id': 18, 'name': 'Drama'}]",1984-06-22,/5kKor5pZ3ov08CAstSyk7FGDKVN.jpg,the karate kid,100
2420,"Karate Kid, The (1984)",Drama,"12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2010-06-10,/l13emtM0cz0HyJeWSxb6ml5RvzT.jpg,the karate kid,100
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,"Mr. Miyagi and Daniel take a trip to Okinawa to visit Mr. Miyagi's dying father. After arriving Mr. Miyagi finds he still has feelings for an old love. This stirs up trouble with an old rival who he originally left Okinawa to avoid. In the mean time, Daniel encounters a new love and also makes some enemies.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",1986-06-18,/4zmEPGKrD3sgjHZUs99tknEBaJy.jpg,"the karate kid, part ii",100
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,"Hassled by the school bullies, Daniel LaRusso has his share of adolescent woes. Luckily, his apartment building houses a resident martial arts master: Kesuke Miyagi, who agrees to train Daniel ... and ends up teaching him much more than self-defense. Armed with newfound confidence, skill and wisdom, Daniel ultimately faces off against his tormentors in this hugely popular classic underdog tale.","[{'id': 18, 'name': 'Drama'}]",1984-06-22,/5kKor5pZ3ov08CAstSyk7FGDKVN.jpg,the karate kid,88
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,"12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2010-06-10,/l13emtM0cz0HyJeWSxb6ml5RvzT.jpg,the karate kid,88
2423,Christmas Vacation (1989),Comedy,"This coarse bedroom farce takes place at the St. Moritz ski resort over a Christmas vacation. Among the couples whose lives intersect are a widowed artist honeymooning with his second wife, a gay man traveling with his son and his lover (and hiding each from the other), a snobbish couple from Milan who have been forced to share a suite with a pair of crass Romans, etc.","[{'id': 35, 'name': 'Comedy'}]",1991-12-20,/cUPKPyAEnXnpaiX7Hz3BOV7nJLY.jpg,christmas vacation '91,92
2424,You've Got Mail (1998),Comedy|Romance,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1998-12-17,/2XIsqnCwEE3Uf5TlP9H68STgtk6.jpg,you've got mail,100
2425,"General, The (1998)",Crime,"In a twenty-year career marked by obsessive secrecy, brutality and meticulous planning, Cahill netted over £40 million. He was untouchable - until a bullet from an IRA hitman ended it all.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",1998-05-01,/hAPqcsMhvn0gfQRAbm2UrmDzloj.jpg,the general,100
2425,"General, The (1998)",Crime,"During America’s Civil War Union spies steal engineer Johnnie Gray's (Buster Keaton's) beloved locomotive The General and he single-handedly must do all in his power to get it back. Released throughout most of the world in 1927, this Silent comedy-action film flopped when originally released, but now is regarded as one of the great American motion pictures. The story is based on actual historic events.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1926-12-31,/g2qtPur2Vno9KfJbRjV7YWi1bay.jpg,the general,100
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,"A dreamer who aspires to human flight is assigned public service after one of his attempts off a public building. This leads him to meeting a young woman, who is dying of motor neuron disease. The strong-willed woman admits her wish to be de-flowered before her death. The man, struggling to maintain his relationship with his girl friend, declines but offers to help pay for a gigolo to do the deed. The following events play off the inherent comedy and drama of the circumstances.","[{'id': 18, 'name': 'Drama'}]",1999-01-22,/ajFRGmaUtT1dItVsE0gZJvEZPEz.jpg,the theory of flight,100
2427,"Thin Red Line, The (1998)",Action|Drama|War,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1998-12-25,/jGDK6eM6vb8VEUmR0ZoaghcCG8f.jpg,the thin red line,100
2428,"Faculty, The (1998)",Horror|Sci-Fi,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination.","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",1998-12-25,/6L1SgKyzDy5x2oEskUyfMcdVed2.jpg,the faculty,100
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1998-12-25,/7ZqKvQwc3xUMBbadqzroMOnWwKc.jpg,mighty joe young,100
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,"After being taken from his home in Africa, Gorilla ""Joe"" is an instant hit in a Hollywood nightclub. This fun and wonderfully entertaining slant on ""King Kong"" is much better than Kong's 1934 sequel, ""Son of Kong"". This all ages adventure has superb special effects from Willis O'Brien and his protege, Ray Harryhausen.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1949-07-27,/hOqS7kauoEYQ09XkiMu8QOgNoBU.jpg,mighty joe young,100
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",1998-12-25,/7ZqKvQwc3xUMBbadqzroMOnWwKc.jpg,mighty joe young,100
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,"After being taken from his home in Africa, Gorilla ""Joe"" is an instant hit in a Hollywood nightclub. This fun and wonderfully entertaining slant on ""King Kong"" is much better than Kong's 1934 sequel, ""Son of Kong"". This all ages adventure has superb special effects from Willis O'Brien and his protege, Ray Harryhausen.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1949-07-27,/hOqS7kauoEYQ09XkiMu8QOgNoBU.jpg,mighty joe young,100
2431,Patch Adams (1998),Comedy|Drama,"Meet Patch Adams, a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humor is the best medicine, and he's willing to do just anything to make his patients laugh - even if it means risking his own career.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1998-12-25,/2T0Mj8gkTXgciedz8W5nsnjCHig.jpg,patch adams,100
2432,Stepmom (1998),Drama,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-12-25,/57TqKdh9rnXgxqiuF2U97HNaOh2.jpg,stepmom,100
2433,"Civil Action, A (1998)",Drama,"Jan Schlickmann is a cynical lawyer who goes out to ""get rid of"" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.","[{'id': 18, 'name': 'Drama'}]",1998-03-05,/81TGgmcObcfL6jcjPsU1n4n9THI.jpg,a civil action,100
2434,Down in the Delta (1998),Drama,"Rosa Lynn sends her druggie daughter Loretta and her children Thomas and Tracy away from the big city to live with their uncle Earl in the ancestral home in rural Mississippi. Earl puts Loretta to work in his restaurant, Just Chicken, while also telling them about the generations of their family, the Sinclairs, dating back to their time in slavery before the the Civil War.","[{'id': 18, 'name': 'Drama'}]",1998-12-25,/7m4uRpJWPvngxLm8B3x9bSSa5Vw.jpg,down in the delta,100
2435,Hurlyburly (1998),Drama,"Based on a play by David Rabe, Hurlyburly is about the intersecting lives of several Hollywood players and wannabes, whose dysfunctional personal lives are more interesting than anything they're peddling to the studios.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1998-12-25,/zPIYrJX7yTtFGxrlorSX3FTYseo.jpg,hurlyburly,100
2436,Tea with Mussolini (1999),Comedy,"Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1999-03-25,/zdjO9Ji3Yqn6ZDe7VwtdQ4F9G8f.jpg,tea with mussolini,100
2437,Wilde (1997),Drama,"The story of Oscar Wilde, genius, poet, playwright and the First Modern Man. The self-realisation of his homosexuality caused Wilde enormous torment as he juggled marriage, fatherhood and responsibility with his obsessive love for Lord Alfred Douglas.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1997-09-01,/kHz267QPNMtKJnVkZ9DGkDRWv7G.jpg,wilde,100
2438,Outside Ozona (1998),Drama|Thriller,A drama revolving around a group of strangers brought together by a common occurrence as well as listening to the same radio station.,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-12-18,/rY9x2IuUyiup1o1sQXrIkEu76l0.jpg,outside ozona,100
2439,Affliction (1997),Drama,A small town policeman must investigate a suspicious hunting accident. The investigation and other events result in his slowly disintegrating mentally.,"[{'id': 18, 'name': 'Drama'}]",1997-08-28,/xsdsTbD2yZO8obl5Z8sRnMhjsX1.jpg,affliction,100
2440,Another Day in Paradise (1998),Drama,"A vending machine robbery by small time thief and drug addict Bobbie (Vincent Kartheiser) goes badly awry, and his friends contact street-wise thief and part-time druggie Mel (James Woods) to patch him up.Recognizing a kindred spirit, Mel befriends Bobbie and his girlfriend Rosie (Natasha Gregson Wagner), inviting them to join him and his long-suffering girlfriend Sid (Melanie Griffith) on a drug robbery which should set them up for life. The seemingly simple robbery is a great success, but the sale of the drugs afterward fails badly, and Mel and Bobbie are shot.The four take refuge with the Reverend, who charges them half of their haul from the robbery to care for them. In a desperate attempt to recover their losses, Mel involves the crew in a disastrous, ill-advised jewellery robbery, and they become caught up in a web of violence that rapidly spirals out of control.","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1998-12-30,/hDv9bepgQGSWoyhRUgegSzPL7tL.jpg,another day in paradise,100
2441,"Hi-Lo Country, The (1998)",Drama|Western,"An intimate story of the enduring bond of friendship between two hard-living men, set against a sweeping backdrop: the American West, post-World War II, in its twilight. Pete and Big Boy are masters of the prairie, but ultimately face trickier terrain: the human heart.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",1998-12-30,/dRV0aqhalPHVRwHKHTsj36QVhTR.jpg,the hi-lo country,100
2442,Hilary and Jackie (1998),Drama,"The tragic story of world-renowned cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi.","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",1998-12-30,/2a3ZmHS7IrOGG46hrbSS3qJJk6d.jpg,hilary and jackie,100
2443,Playing by Heart (1998),Drama|Romance,"Eleven articulate people work through affairs of the heart in L.A. Paul produces Hannah's TV cooking show. Mark is dying of AIDS. Men have scalded Meredith so she rebuffs Trent's charm, but he persists. The trendy, prolix Joan tries to pull the solitary Keenan into her orbit. An adulterous couple meet at hotels for evening sex. Hugh tells tall tales, usually tragic, to women in bars.","[{'id': 18, 'name': 'Drama'}]",1998-12-30,/2j4ABlRueaSI7fWBcl9vAiFPHQD.jpg,playing by heart,100
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1997-08-31,/bRaQtgsKSXAL0ea8MZ26bIyJs1T.jpg,24 7: twenty four seven,100
2445,At First Sight (1999),Drama,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-01-15,/3noBOQroTjMWAYhlku95Y06v5C5.jpg,at first sight,100
2446,In Dreams (1999),Thriller,"Claire Cooper dreams strange things from time to time. One night, she dreams about a little girl being taken away by a stranger...","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1999-01-15,/sNTZu5YTyDn75TOX7Y8qMG7mqcs.jpg,in dreams,100
2447,Varsity Blues (1999),Comedy|Drama,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1999-01-15,/nnVA3Nmry9furen0NDmJa0QTn2F.jpg,varsity blues,100
2448,Virus (1999),Horror|Sci-Fi,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1999-01-14,/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,virus,100
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,Seven disgusting kids but nevertheless of interesting personality are being made of the green mud coming out of garbage can. Once alive their master gives them rules to obey although they think that life is funnier without following stupid regulations like no television or no candy. Naturally this will cause some conflicts.,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",1987-08-22,/xMgUWvNclNqUmedJyMHboZKIaUw.jpg,the garbage pail kids movie,100
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1986-08-01,/f2pj3SSj1GdFSrS5bUojT56umL6.jpg,howard the duck,100
2451,"Gate, The (1987)",Horror,"Three young children accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the three kids struggle to overcome a nightmarish hell that is literally taking over the Earth.","[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",1987-04-21,/AqNA6BMyf4jBDcGPLZf2PTmhSFc.jpg,the gate,100
2452,"Gate II: Trespassers, The (1990)",Horror,It's been five years since Terry's friend Glen discovered The Gate to hell in his backyard. Glen has now moved away and Terry begins practicing rituals in Glen's old house and eventually bringing back demons through The Gate and leading to demoniac possession and near world domination.,"[{'id': 27, 'name': 'Horror'}]",1990-05-24,/yuuq5cL4bzGS20kokvCL4HEcEx.jpg,the gate ii: trespassers,100
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",1986-08-15,/3oso2pYofHjVvPYeQ6JOJmoXQSM.jpg,the boy who could fly,100
2454,"Fly, The (1958)",Horror|Sci-Fi,"In Montreal, the industrial François Delambre is called late night by his sister-in-law Helene Delambre. She tells him that she has just killed her beloved husband Andre Delambre, using the press of their plant to press his head and left hand. François calls his acquaintance, Inspector Charas, and later the reluctant Helene is convinced to tell them what happened. She explains that Andre had invented a matter transportation apparatus, and while experimenting with himself, a fly entered the chamber, exchanging one hand and the head with him after the transference.","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1958-07-16,/jA6GYQDuR0RV99sWcjCzz8gcbHB.jpg,the fly,100
2454,"Fly, The (1958)",Horror|Sci-Fi,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1986-08-15,/q49tjSe3O152t9QVwaradePGu7W.jpg,the fly,100
2454,"Fly, The (1958)",Horror|Sci-Fi,"A fine day in the life of a fly presented completely from the fly's point of view. A fine day until something dreary happens, that is.","[{'id': 16, 'name': 'Animation'}]",1980-09-05,/aHgWlrNvEl6xs5jprrpJXgdNeY5.jpg,the fly,100
2455,"Fly, The (1986)",Horror|Sci-Fi,"In Montreal, the industrial François Delambre is called late night by his sister-in-law Helene Delambre. She tells him that she has just killed her beloved husband Andre Delambre, using the press of their plant to press his head and left hand. François calls his acquaintance, Inspector Charas, and later the reluctant Helene is convinced to tell them what happened. She explains that Andre had invented a matter transportation apparatus, and while experimenting with himself, a fly entered the chamber, exchanging one hand and the head with him after the transference.","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1958-07-16,/jA6GYQDuR0RV99sWcjCzz8gcbHB.jpg,the fly,100
2455,"Fly, The (1986)",Horror|Sci-Fi,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1986-08-15,/q49tjSe3O152t9QVwaradePGu7W.jpg,the fly,100
2455,"Fly, The (1986)",Horror|Sci-Fi,"A fine day in the life of a fly presented completely from the fly's point of view. A fine day until something dreary happens, that is.","[{'id': 16, 'name': 'Animation'}]",1980-09-05,/aHgWlrNvEl6xs5jprrpJXgdNeY5.jpg,the fly,100
2456,"Fly II, The (1989)",Horror|Sci-Fi,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1989-02-10,/zoIWGWVMCbkmsVieP99br9ZC8yY.jpg,the fly ii,100
2457,Running Scared (1986),Action|Comedy,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1986-06-27,/2LoovCuL3mP7deokeMlqtZRMq1v.jpg,running scared,100
